articleID;cites
63488;42269|54999|48459|4776133|46099
63489;4792025|803425|68232|70851|4803430
63490;4767271|74461|75817|4761826|4788879
63491;4779573|114|69038|31375|76160
63492;52735|56901|29411|69829|4791326
63493;255080|32605|4761841|49389|33015
63494;4785229|801617|4776452|70725|4802495
63495;4794509|30193|73151|48028|30327
63496;72338|61857|47086|4775481|69993
63497;56667|36379|4763166|4782844|41451
63498;65724|36086|4763652|4792071|44574
63499;45070|4780544|35616|60882|1495723
63500;4768370|44439|45975|30731|41797
63501;54753|258602|49191|38646|4790341
63502;4786261|4763915|65951|45169|4785261
63503;4802500|4774322|72364|43905|1441524
63504;803126|60893|52053|35065|4787537
63505;58741|55919|75397|4797565|72040
63506;39231|4767194|69372|49306|4782349
63507;45965|76840|51165|57918|35457
63508;72657|49530|71700|44523|4761856
63509;63050|44518|77032|64435|1368023
63510;255323|68007|59784|77106|32926
63511;4788087|56523|51268|34055|4773549
63512;4778848|4783732|74897|4763546|45571
63513;67906|4779354|57099|57252|74092
63514;4787153|4779443|4793350|64278|58165
63515;4779498|48076|54898|72435|4763296
63516;55447|34250|57337|74357|75362
63517;1496556|4769260|49976|4803647|73058
63518;4767510|28247|4795270|34605|45097
63519;70012|44299|46087|4783074|4765785
63520;73010|60525|42106|4771246|34877
63521;4771063|801929|45680|55191|4765813
63522;4802583|4783178|68328|4765754|4793387
63523;65036|4800330|37127|4780959|4786946
63524;66134|68270|71102|4783816|4778501
63525;49022|4792360|37936|63930|35099
63526;55109|4798978|49391|4779615|69657
63527;48360|53372|39401|4763255|56391
63528;50592|4802104|41259|4800808|68744
63529;4767035|4803768|4798326|65747|4788253
63530;76143|66705|4771598|4764272|4803734
63531;70088|72912|52445|71209|69067
63532;4780259|4784870|4798285|4802148|64542
63533;69737|4797236|4775022|30399|4782704
63534;4771586|42593|62647|4779157|256180
63535;174313|4789185|4776756|71258|4795547
63536;69261|32978|67328|46422|4777008
63537;60515|4774769|52246|4798459|38392
63538;4797450|65237|71436|4797596|37238
63539;45565|803446|4795804|4778400|4762229
63540;67224|4803310|63811|4774769|46503
63541;32074|4800949|4785583|4796075|70961
63542;31645|4783783|4776106|71102|61627
63543;71907|4770491|4797689|4779049|36080
63544;56983|37931|54071|4778384|32869
63545;40596|51519|4780299|63159|68488
63546;314|4789693|49228|4794146|58043
63547;1505410|4798086|33389|75757|29065
63548;53961|30371|4768628|36580|67052
63549;64971|76408|35638|35009|4783568
63550;71160|28174|66487|4773922|38808
63551;171|76200|4780987|4799863|4761591
63552;60146|4788855|4777030|4784360|42456
63553;4784667|4802266|4774902|4788113|4785892
63554;4761906|4761146|4776674|4801079|4762220
63555;75655|1487983|4764460|29980|1449627
63556;4794887|4785111|4798398|42696|63573
63557;802488|37381|257947|4798859|31179
63558;29378|41975|4780472|4775782|59048
63559;34015|4784324|60356|53750|4795043
63560;56044|4785162|55798|173787|4783326
63561;69301|61768|73746|254995|48585
63562;35433|4779875|4800503|4802336|47574
63563;4770001|4772704|52365|4796096|4770356
63564;4777294|65986|4787908|4800329|42200
63565;4770428|4770788|50716|75810|50572
63566;4792797|4794133|58473|4794653|47819
63567;58573|4780031|4797826|4764682|1346332
63568;802518|53014|4775583|4788665|4767550
63569;4790218|55757|1421452|36533|4763195
63570;4802932|75171|1438826|63316|69805
63571;60992|801995|4777375|802901|67110
63572;4778499|69563|57805|52431|1343535
63573;257327|4783231|54522|74175|53577
63574;54011|76510|4794762|75766|72232
63575;4777482|4763277|66134|4777519|4788538
63576;32742|4784087|4780261|28134|59823
63577;43062|4784844|4774302|4796369|4788047
63578;4795407|802293|4779387|4788465|4791631
63579;49718|44844|253629|45932|41110
63580;50889|66445|4782245|55705|4780971
63581;72904|61011|4766211|253620|44667
63582;255734|4778240|40799|4788822|4762536
63583;33487|4776629|172626|4780288|4788468
63584;29455|4799173|4793071|4784154|4782447
63585;56446|59614|46973|4790645|4803192
63586;4781366|4774980|4795840|802443|4783199
63587;4802161|4772150|56887|802023|68408
63588;64589|28948|1407781|38867|44362
63589;4791066|4765205|52476|32802|4778380
63590;41090|55963|4794282|4774149|4800322
63591;4800502|32307|4801601|4790472|4774026
63592;33946|72167|34412|39909|31445
63593;39800|71318|4796671|66186|59023
63594;67122|4784770|4787679|4794684|52047
63595;44955|4786300|76964|60996|4767753
63596;1456634|72232|802639|54578|4763999
63597;51997|38267|4794122|71227|36914
63598;40573|4780724|1483824|72208|29977
63599;4785493|67613|47083|4803583|45532
63600;4800028|57295|4799516|4769576|32368
63601;4786917|69095|4772568|4782005|4768270
63602;4763012|56401|4776771|4794504|126619
63603;4770801|62912|37010|4800098|29964
63604;48519|72285|38943|4786670|41096
63605;30055|37362|39883|43580|48386
63606;57708|76799|4769457|4770846|73578
63607;4788897|4770535|42805|74336|43450
63608;4799601|4786835|74220|4796076|4782602
63609;65379|4775657|4783658|59611|50509
63610;4786147|4785754|173941|4786166|4794418
63611;32471|4778829|28107|41567|72995
63612;42340|35850|72721|76226|4777782
63613;803342|4787064|4803392|4786196|4768044
63614;4797597|4795751|4793980|32515|60926
63615;4792433|70212|4789140|4798467|4800449
63616;29814|1412862|63410|72717|4763618
63617;4761057|71986|31354|4782092|4802260
63618;51419|70814|4773094|4786339|4799107
63619;4779562|4762252|4792894|4790217|55067
63620;55782|54908|4779905|74649|50086
63621;60515|4775108|4790664|64536|4789321
63622;41090|4763677|43508|1412862|256444
63623;4798940|4786772|4796763|4803821|4761228
63624;4797099|44285|254141|74061|4763187
63625;69737|4765611|72515|4797346|4802296
63626;4762940|4794184|28493|4771062|33647
63627;4786672|40722|257273|56441|4777573
63628;56961|4796717|35995|4792276|173958
63629;33197|38928|36630|46649|4792552
63630;4764359|49824|31136|33012|4786171
63631;4792403|58954|72031|34638|4771105
63632;71735|153|41033|40247|64148
63633;4765099|4784545|28136|4760920|4793942
63634;37945|55894|43838|4770275|4774434
63635;4802697|4775667|53966|60390|33500
63636;4782620|4791893|174379|59239|54173
63637;51457|1276669|253915|4776287|45094
63638;57450|4782705|28328|4785138|4791360
63639;48732|4788748|48594|68785|36124
63640;32680|4781690|4773505|67578|59905
63641;4789120|4800652|4803333|4794686|51872
63642;4803061|4799592|4788528|40797|36947
63643;35397|4769070|35259|4781355|74983
63644;52313|29343|4766829|4766217|4771468
63645;250|4794973|4794575|58270|802007
63646;37966|29415|4784927|174650|50397
63647;43195|4762547|1378216|1494101|30514
63648;4772385|4777906|4761835|50520|802082
63649;4783972|51893|34081|4771110|67587
63650;4772083|47102|53107|4785921|4797773
63651;37969|4780196|4796643|4772554|4790737
63652;1300843|71160|4789888|63485|29187
63653;4778733|4783153|57568|4787477|173168
63654;57988|4792506|4798403|4785302|802870
63655;33321|4772018|59085|4770518|63305
63656;47418|33203|70327|56911|59475
63657;74429|4779411|48774|66184|75942
63658;76038|44644|254926|4772636|4779699
63659;31960|4787634|51586|253163|33988
63660;38002|4780378|64840|77306|63189
63661;4778556|65245|253224|72752|172282
63662;4792658|61569|4800038|4787776|4760758
63663;254600|4794491|51073|4791341|4793226
63664;4784411|4788585|32428|33649|4796147
63665;4797601|61772|60503|4769532|35371
63666;75550|51826|43882|55109|1283857
63667;31345|4776041|57845|53284|4794430
63668;70807|39691|4785329|4768118|34391
63669;63971|56713|4773017|58668|4781558
63670;4802475|28432|58140|47324|68995
63671;4762077|4786651|4792732|4764249|4773089
63672;72483|4778176|29683|4779362|4786103
63673;54481|42376|4793668|1454558|4777725
63674;1401307|4761056|4772139|52778|65510
63675;55109|4785601|30765|49835|34390
63676;51625|57581|4800193|28492|57375
63677;4767341|52283|802415|34822|4767223
63678;4795976|4767846|4795123|70500|4765400
63679;163|64262|55877|73096|4777976
63680;4788180|4760752|4786618|46468|4788370
63681;53360|61895|4762458|49850|4779465
63682;49091|36056|4771402|57177|4781886
63683;64448|4768246|67892|69588|50449
63684;4789853|4773013|4795320|802116|41172
63685;60755|4784686|4802666|67750|1504440
63686;1346521|4801546|47687|4791549|4775387
63687;43644|4769114|63512|257806|44917
63688;58588|4767047|64674|67474|4800369
63689;76207|64370|57652|54460|46542
63690;4788981|67752|4785131|4763843|70756
63691;62470|70285|36959|75859|68337
63692;47298|4780632|4788944|4777839|41113
63693;4780826|65111|4788101|4765547|61937
63694;32658|39862|40826|4797534|38105
63695;70581|4767906|62315|4771837|54769
63696;4764669|4760613|4790189|42288|4802961
63697;30206|4775915|4794608|4796461|38795
63698;67471|4791821|34031|4780101|36776
63699;4776441|58631|4770409|4795357|4765103
63700;73251|50392|48531|4785868|1468557
63701;37112|4794527|34506|4795719|4797448
63702;67843|39633|46686|253542|4797657
63703;4770890|29479|58889|58173|51517
63704;56418|58584|4782723|74752|254441
63705;77159|64822|803249|57697|39334
63706;51633|4763275|254478|204|4773501
63707;4765333|69983|4766098|76158|4798340
63708;4786209|64612|73991|4791962|4773646
63709;42920|45829|54100|44796|4770938
63710;4772492|29544|4780157|4776955|4778051
63711;62682|4763224|47138|71710|4782002
63712;58742|4794505|47842|67495|4787810
63713;4763420|39783|4761876|4773004|4766278
63714;4776164|4774482|63137|4782868|4784825
63715;39091|59594|4790586|66560|39202
63716;4785898|4762197|47825|72616|4786163
63717;47461|4776919|4793414|4799552|4761283
63718;4778475|4772601|4798270|28213|45345
63719;73937|4765755|32431|61484|36860
63720;66994|61795|4790740|4800243|41171
63721;4791311|1470045|4799253|4789561|1291534
63722;4773231|60624|4794382|72053|46133
63723;58169|4775560|33000|4801471|255700
63724;4775216|4784463|73398|126617|4764369
63725;65439|46719|4770002|4789800|69967
63726;4802432|66112|253708|4768304|4773155
63727;4785308|4781450|70201|4764929|60758
63728;4763724|41930|4779579|33838|29184
63729;4789197|4784499|4789361|69002|4773328
63730;58840|68323|4765244|4770630|40043
63731;67242|4769653|801970|36756|67448
63732;4769709|4780825|4799257|42965|42216
63733;55200|60363|4764982|49797|4793390
63734;4801000|56341|65010|4787793|4791686
63735;1333200|74200|43358|44793|49744
63736;4762889|1332173|4766815|1363363|52108
63737;45729|51697|1283234|4802399|38069
63738;29496|257178|58840|4766579|4801987
63739;60126|56265|44853|38166|4801810
63740;4775030|38564|71600|4783661|58972
63741;803354|49475|37734|4782080|4799314
63742;37027|4770942|4776363|4784752|242
63743;4800124|4773759|4768501|58359|4788448
63744;4793467|4796366|44903|46338|76100
63745;68429|4797939|4772872|62128|4802094
63746;4766315|70311|41703|73069|4763122
63747;4768750|4791049|4792423|72815|4765865
63748;4777625|4792572|4781213|4761572|4799080
63749;4803527|4792626|4788846|4779026|71925
63750;4791455|43357|30214|4781032|72988
63751;4777853|59651|4797121|54036|4799936
63752;4798227|66217|59534|4773159|74403
63753;802080|59716|4769219|4775508|4784675
63754;41122|32785|1267784|31230|4767266
63755;4799081|41526|70512|39210|172801
63756;30196|67314|172734|4774895|4793160
63757;4761598|1322866|62001|48651|4793936
63758;4799183|35041|70850|4773885|4778134
63759;4800082|4770535|4762731|62535|4791016
63760;4786940|60904|48081|65007|4769067
63761;69239|4761650|36382|40988|75524
63762;4761054|67309|4774627|32485|4775589
63763;4776650|58582|39666|4800557|802568
63764;35651|4783747|34704|4802289|41117
63765;51525|4763562|51177|4787844|4760969
63766;4772347|60675|4781947|34947|255903
63767;28955|49900|4764262|39177|4764387
63768;4777278|43609|28868|4775024|4780462
63769;76090|4795650|43937|50143|4794012
63770;4799251|802025|75429|173051|62798
63771;4798138|28531|67330|75581|56717
63772;59015|4795375|29315|47034|1513186
63773;43705|4789058|1373573|28876|28327
63774;30150|38365|38737|4799810|801818
63775;76536|4777293|31627|4768410|62871
63776;59581|4771491|72437|4801619|56736
63777;4788539|4800806|38024|4790688|42237
63778;4765818|35693|4764685|4763562|4803761
63779;4796180|4772878|4761897|4766837|4799593
63780;4791775|44348|29177|4772147|29687
63781;56042|70624|45233|4796938|37046
63782;63703|1302544|74167|76121|32766
63783;258577|4798927|4764973|73463|40756
63784;4799825|4802063|4767743|1434325|4786610
63785;62135|59697|49155|56538|28761
63786;4796064|65428|1492994|69823|33630
63787;4770889|32541|4771585|38452|40366
63788;65349|802278|55335|4770635|4801674
63789;4767859|38378|65933|42837|4787085
63790;4786303|256734|45961|4786239|50222
63791;801827|4798365|56773|4768674|4796945
63792;71873|4784922|4766910|4773618|72834
63793;58930|4763934|32555|35493|4793705
63794;67224|48371|29830|4802356|61043
63795;67442|4799816|76565|29304|37362
63796;4762753|4778418|4771921|56989|74859
63797;56086|66316|57634|4779535|59605
63798;30724|72331|4779754|4780953|4798209
63799;4799877|73055|31187|4789337|52338
63800;32887|4792044|4761342|4778923|54793
63801;31708|4775574|73653|4791219|51623
63802;4764124|4803521|48270|39608|4782083
63803;4786882|36793|70008|4801529|48032
63804;4775911|4778305|57279|74115|4793445
63805;4783077|49140|46836|4798638|57845
63806;58461|4766068|4793326|57335|66059
63807;4795172|4785320|64216|1290194|4781394
63808;46254|66803|4794773|4791410|4785798
63809;44242|4791899|53580|801868|172764
63810;4776664|1311265|4785230|4787420|51170
63811;4771204|4763189|4775291|4796475|4794528
63812;47893|173981|44088|4765989|49787
63813;4800814|37880|57681|4768289|49715
63814;58507|4761913|34922|48957|4788095
63815;52581|4790100|42695|63684|75258
63816;76480|58022|4775339|4774778|67483
63817;4790540|69759|802717|4769931|4772281
63818;4801205|4761725|36575|38061|32603
63819;51306|49394|4797148|45938|71310
63820;4797219|31412|4790338|4776888|4799492
63821;34834|40599|4775879|4799685|4783035
63822;4791617|4784719|43034|4799899|4796103
63823;1453810|46082|4800006|4796721|4763759
63824;4771234|4801813|4776430|46571|4775263
63825;4765776|50370|4779406|45578|33292
63826;4802308|4778979|36451|31191|4795729
63827;253718|4771292|4791511|70991|36461
63828;803475|802653|4803447|4761442|4767389
63829;72331|74699|4770770|60444|32312
63830;63033|42092|4800557|29111|60249
63831;56545|4791423|67379|4778270|52111
63832;4770179|4788590|37634|44758|4800268
63833;4784160|46295|258212|4787878|4771810
63834;4780432|70379|32246|67813|4762050
63835;4784962|4772579|42389|57178|1424736
63836;47365|63115|46158|4779982|51670
63837;75845|42289|4781136|4797019|39500
63838;4779776|173214|4800969|49406|4786611
63839;51696|1277154|57216|4783413|63596
63840;63045|4783950|54718|65377|4784060
63841;67511|69839|58447|52758|38284
63842;4773005|4762884|43908|4767859|4792847
63843;62678|4786734|4762140|4784598|4767152
63844;72195|64969|46226|65367|4798188
63845;4794243|4776482|52326|50544|4782277
63846;53778|4786253|60863|4764959|53189
63847;61166|4763838|53200|4797947|4778317
63848;54705|4765962|4792076|4778372|73817
63849;35331|48164|4777661|48316|4779256
63850;46415|4764460|4803449|4762904|4793548
63851;70986|29534|4765023|49598|4802350
63852;76363|4783320|73596|74287|4800406
63853;53007|174625|34703|37674|75712
63854;35196|4795510|4800268|28214|4797070
63855;73086|4790931|38219|4793918|4783554
63856;35314|31239|4800970|4775642|40093
63857;56592|4763100|69648|47953|4775576
63858;4799648|1294934|4782806|71138|4765397
63859;1505441|329|30769|60949|4769686
63860;27904|56331|2252783|38817|43504
63861;4771084|59380|4790225|64743|4785640
63862;52289|1350204|4794817|51791|4767335
63863;4774542|62724|4790009|4765636|4790319
63864;51477|56977|28621|4787978|4794906
63865;4798799|67642|71305|4780498|4800972
63866;4783023|4787517|4770054|4768625|4764529
63867;4796111|46871|73616|4780080|4775622
63868;4785396|51498|59657|53187|1398510
63869;4796320|4802537|801873|4778174|49175
63870;66609|45777|1488507|42931|69051
63871;4785938|72408|73840|4788586|39347
63872;51201|4787122|4782755|46494|54822
63873;4766195|1458067|4761122|1511753|42217
63874;65287|49648|4771823|4780790|32435
63875;29243|32589|37746|4768313|4762804
63876;270|76920|60177|4790212|42801
63877;36303|4799977|4795547|4803005|67083
63878;62899|4765031|72667|4798089|29207
63879;49722|4799089|42799|35884|4791018
63880;803501|38586|4800433|40843|4803543
63881;51456|801953|4803350|76367|4787689
63882;59443|49121|4784758|74285|4771988
63883;4778407|4785634|4768423|4763390|46282
63884;1294227|1381864|1484037|4784234|4778119
63885;46029|34970|44693|40645|71748
63886;801935|4770998|253844|4769229|4794570
63887;4781059|4764410|4771844|1264970|4776113
63888;36150|59475|4779554|4789852|28936
63889;802316|4789745|54519|47505|72265
63890;4772731|803118|4762378|4771898|30543
63891;4791563|4776624|4789173|4783234|4787442
63892;33922|54555|4764991|4792500|4797989
63893;4785790|41624|57683|58842|68400
63894;4784113|4794501|37330|4770378|70362
63895;55598|4765280|75719|67895|1350679
63896;4765712|4803021|4799528|4787433|43012
63897;4796200|4794030|4797569|76692|35923
63898;44144|4760575|67325|35582|37707
63899;29812|69033|32983|4761484|42085
63900;54023|4799865|40174|66042|4797861
63901;42243|4801101|60175|42447|4777395
63902;72877|72411|4761457|39102|258240
