articleID;reviewerID
1409664;7433076|7433103|7433083
1409666;7432970|7433037|7433030
1409714;7432975|7433044|7432989
1409791;7432885|7432889|7432990
1410077;7433061|7432954|7433020
1410079;7432969|7432959|7432881
1410175;7432925|7433089|7433086
1410236;7433022|7432934|7433029
1410363;7433040|7433113|7432964
1410464;7432982|7433102|7433018
1410465;7433077|7432915|7433023
1410494;7433066|7432929|7433099
1410582;7432905|7432908|7433073
1410604;7432875|7433088|7432951
1410774;7432940|7432872|7432981
1410792;7433020|7433012|7432934
1410807;7432908|7432865|7433110
1410812;7433109|7432886|7432977
1410911;7432962|7432973|7432881
1410943;7432969|7432940|7432913
1410990;7432927|7433001|7433086
1411224;7433011|7433033|7433029
1411427;7433034|7432872|7433089
1411515;7433003|7433070|7433037
1411539;7432944|7433086|7433016
1411601;7433025|7433057|7432879
1411655;7433091|7433000|7432951
1411733;7432875|7433088|7432991
1411755;7433060|7433111|7433010
1411778;7433082|7432921|7433036
1411868;7433102|7432916|7433084
1411874;7432887|7432993|7432905
1411879;7433101|7432908|7433065
1411983;7433076|7433032|7433040
1412502;7432912|7433096|7433060
1412526;7432960|7433046|7432869
1412862;7432953|7433029|7432867
1413004;7433083|7432961|7433085
1413025;7432979|7433086|7433110
1413045;7432993|7433009|7433079
1413066;7433032|7433035|7433062
1413229;7432868|7432961|7433111
1413247;7432965|7432887|7432880
1413336;7433084|7433105|7432930
1413475;7432964|7432948|7432918
1413476;7433093|7432990|7433071
1413490;7433056|7433032|7432991
1413552;7432890|7433038|7432960
1413692;7432893|7432904|7432995
1413712;7433113|7433070|7433102
1413767;7432909|7432977|7432912
1413860;7432913|7432920|7433076
1413913;7432881|7433012|7433021
1413949;7432898|7432950|7432986
1414119;7433027|7432982|7432916
1414133;7432913|7432882|7433083
1414176;7432978|7432950|7432952
1414215;7432982|7433062|7432919
1414344;7433032|7433086|7433101
1414355;7433098|7433076|7432908
1414426;7432966|7433075|7433017
1414472;7433020|7433039|7432878
1414547;7433077|7433112|7433059
1414562;7432924|7432967|7433016
1414580;7433010|7433032|7432996
1414814;7432911|7432924|7432873
1414912;7433065|7432910|7432895
1414914;7433081|7433101|7432874
1415138;7433094|7432898|7433075
1415227;7433075|7432892|7432914
1415435;7433090|7432867|7432907
1415539;7432907|7432971|7432931
1415615;7433034|7432878|7432994
1415721;7432885|7433091|7433029
1415789;7433076|7432911|7433064
1415896;7432998|7432913|7433096
1415964;7433005|7433060|7433089
1416064;7432969|7432952|7433018
1416101;7432976|7433047|7433084
1416104;7432907|7432984|7432968
1416416;7433024|7433049|7432928
1416445;7432877|7432893|7432909
1416757;7432927|7432894|7432881
1416776;7433039|7432893|7433011
1416790;7432978|7433086|7433074
1416889;7432963|7432925|7433069
1416927;7433058|7433028|7433047
1417276;7432991|7432881|7433074
1417309;7432990|7433010|7433017
1417369;7432934|7433026|7433059
1417526;7433016|7432971|7432909
1417552;7433010|7433064|7433043
1417790;7432866|7432945|7433054
1417841;7433050|7432972|7433081
1418182;7432928|7433087|7433011
1418204;7433073|7432971|7432965
1418213;7433021|7433108|7432906
1418437;7432992|7433024|7433070
1418451;7432965|7432978|7433091
1418551;7432962|7432946|7433085
1418561;7432940|7433033|7433069
1418750;7433113|7433103|7432935
1418808;7432879|7433058|7433062
1418829;7432947|7433035|7432972
1419007;7433014|7433070|7433037
1419073;7433030|7433072|7432953
1419164;7432950|7432960|7432896
1419254;7433037|7433095|7432868
1419260;7432952|7433014|7432964
1419475;7433081|7433070|7432890
1419497;7433058|7433061|7433108
1419547;7432949|7433085|7432902
1419553;7433019|7432998|7432943
1419777;7432911|7432916|7432972
1419952;7432935|7433051|7432967
1420146;7432926|7433058|7432977
1420326;7433073|7433103|7432974
1420441;7433083|7432943|7433057
1420453;7432978|7433064|7432975
1420489;7432973|7432868|7432889
1420626;7432988|7432970|7432975
1420695;7432996|7433076|7433024
1420712;7432987|7433039|7432947
1420731;7432950|7432895|7432873
1420828;7432963|7432893|7432913
1420863;7433038|7432887|7432998
1421309;7433046|7433097|7432987
1421428;7432906|7432982|7433048
1421452;7432909|7432895|7432867
1421473;7432958|7433062|7433025
1421665;7433106|7432929|7433111
1421837;7433001|7433053|7433102
1422214;7433003|7432972|7432945
1422225;7432969|7432953|7433045
1422315;7433066|7432931|7433034
1422345;7432917|7433094|7432945
1422394;7432868|7433019|7432977
1422429;7433031|7432955|7433041
1422576;7432914|7433036|7432873
1422614;7432867|7432883|7432952
1422802;7433025|7433064|7432927
1422874;7433001|7432906|7432922
1422957;7432998|7433099|7433007
1423092;7432886|7432952|7433006
1423163;7433045|7432917|7432975
1423207;7432934|7433086|7432931
1423292;7432873|7433001|7433013
1423335;7432942|7433029|7433007
1423431;7432897|7433090|7433016
1423476;7432934|7433087|7432956
1423499;7433059|7433110|7432964
1423528;7433062|7433028|7432970
1423566;7432978|7432915|7432891
1423593;7432894|7432893|7433084
1423688;7432877|7432933|7433049
1423725;7433019|7433016|7432868
1423999;7432933|7432922|7432876
1424007;7432935|7433080|7432955
1424018;7433048|7432968|7432978
1424103;7432868|7433068|7432979
1424360;7432983|7432931|7432964
1424542;7432993|7432973|7432947
1424553;7432968|7433031|7433084
1424632;7432946|7433026|7432925
1424662;7432882|7433066|7432898
1424668;7433078|7432951|7432871
1424702;7433021|7433086|7433047
1424736;7433035|7432948|7433010
1425000;7433003|7432998|7432937
1425037;7432891|7432936|7432967
1425048;7432991|7432876|7433054
1425156;7433073|7433043|7432924
1425165;7432890|7433094|7432960
1425177;7433074|7433009|7432866
1425468;7433112|7433050|7432871
1425558;7433030|7432939|7432933
1425632;7433108|7432924|7432917
1425675;7433000|7433026|7433027
1425937;7432948|7433103|7432886
1426167;7433060|7433070|7432876
1426372;7432989|7432961|7432979
1426421;7432993|7432980|7433053
1426652;7433047|7433002|7433073
1426900;7433097|7432926|7433057
1426923;7432986|7432954|7432990
1426973;7433048|7433090|7432974
1426986;7432949|7432917|7432887
1427098;7433004|7433101|7433087
1427169;7433012|7433057|7432937
1427261;7433082|7433092|7433058
1427447;7432911|7433032|7433074
1427485;7432876|7432917|7432865
1427597;7432865|7432868|7433002
1427622;7432891|7433098|7433073
1427631;7432877|7432878|7432869
1427671;7433090|7432927|7432970
1427683;7433018|7433050|7432933
1427684;7432991|7433026|7432967
1427792;7433020|7433035|7432905
1427996;7433100|7432969|7432989
1428025;7432917|7433095|7432970
1428126;7432917|7432942|7433034
1428186;7433052|7433050|7433032
1428372;7432868|7433061|7432918
1428549;7432961|7433046|7433063
1428690;7432968|7433024|7433000
1428738;7432896|7432992|7433099
1428757;7432915|7433009|7432924
1428849;7433073|7432868|7432963
1429031;7432865|7432973|7432996
1429068;7432940|7433073|7432932
1429153;7433014|7433073|7432958
1429291;7433091|7432912|7433056
1429299;7432942|7432908|7433060
1429348;7433038|7433042|7432896
1429398;7432874|7432933|7433013
1429519;7432975|7433031|7432874
1429568;7433029|7432934|7432909
1429606;7432895|7432884|7432917
1429709;7432910|7432872|7433036
1429760;7433103|7433105|7433102
1429810;7432934|7432871|7433107
1429812;7432897|7433063|7432931
1429967;7432995|7433036|7433039
1430209;7432891|7433094|7433003
1430212;7432946|7433094|7432867
1430257;7433100|7433018|7432947
1430267;7433023|7432955|7433002
1430300;7432893|7433110|7432883
1430303;7432876|7432915|7432940
1430307;7432923|7433080|7432969
1430360;7433062|7433004|7432891
1430513;7433027|7432875|7433009
1430581;7432925|7432959|7432965
1430738;7432995|7432910|7432937
1430823;7432952|7432938|7433068
1430837;7432949|7433028|7433069
1431013;7432989|7433050|7432998
1431177;7432927|7433050|7433035
1431489;7433095|7432983|7433051
1431680;7432969|7432996|7432931
1431704;7432953|7432958|7432952
1431764;7432991|7433096|7432927
1431887;7432983|7432904|7432882
1431926;7432954|7432882|7432873
1431936;7432977|7433069|7432893
1432147;7432895|7432933|7433065
1432164;7432873|7432881|7432956
1432236;7433018|7433105|7433095
1432505;7432976|7432954|7433036
1432662;7432911|7432881|7432875
1432754;7433031|7432881|7433025
1432958;7432946|7433092|7432960
1432981;7433092|7432903|7432949
1433157;7432922|7432989|7433015
1433175;7432923|7432886|7433069
1433341;7432972|7432889|7433066
1433346;7432891|7432969|7432874
1433403;7432902|7432976|7433038
1433418;7433073|7432938|7432907
1433477;7433074|7432910|7432954
1433693;7432870|7433028|7432890
1433829;7432953|7432936|7432881
1433943;7433113|7432981|7432964
1433998;7432942|7432936|7432962
1434144;7433049|7433067|7432959
1434325;7432890|7432993|7433000
1434414;7432889|7433007|7432977
1434458;7433067|7433110|7432954
1434713;7432911|7432877|7433059
1434771;7433103|7432922|7432929
1434791;7433055|7432944|7433071
1434804;7433051|7432886|7433111
1435144;7433042|7432926|7432962
1435435;7432931|7432986|7432952
1435448;7432960|7433106|7433064
1435694;7432927|7433035|7432925
1435915;7432930|7432928|7433086
1436253;7432945|7433082|7432893
1436586;7433050|7432960|7432905
1436812;7432938|7433056|7432935
1436982;7432938|7433085|7433087
1437043;7433085|7433036|7432952
1437217;7433066|7432916|7432949
1437267;7433100|7433071|7432973
1437418;7433043|7433091|7432966
1437497;7432959|7433077|7432991
1437550;7432896|7432963|7433071
1437878;7433042|7432872|7433081
1437943;7433078|7433021|7433109
1438118;7432975|7432889|7432916
1438163;7432899|7432973|7432909
1438211;7433070|7432953|7432870
1438484;7432971|7433012|7432884
1438530;7432888|7433063|7432933
1438656;7433109|7433007|7432872
1438719;7433087|7433031|7433011
1438770;7432987|7432949|7432891
1438826;7432971|7432986|7433003
1438827;7432971|7432887|7433017
1438847;7432945|7433087|7432867
1438920;7432953|7432950|7432961
1439006;7432983|7433015|7432952
1439057;7432924|7432890|7432867
1439199;7432976|7433068|7433100
1439249;7432925|7433100|7433113
1439251;7433005|7432885|7432976
1439405;7432871|7433051|7433110
1439409;7433104|7433050|7432933
1439475;7432965|7433030|7432907
1439883;7432892|7433069|7432958
1439932;7432897|7433096|7432865
1439975;7433040|7432877|7432890
1440073;7432865|7432920|7432890
1440229;7432868|7432937|7432974
1440398;7432916|7432948|7432966
1440548;7433058|7433109|7433046
1440564;7433105|7432984|7432921
1440634;7433060|7433065|7433038
1440635;7432919|7433098|7433020
1440799;7432979|7432985|7432895
1440835;7432952|7433105|7433054
1440911;7432896|7433052|7433061
1440945;7433072|7432976|7433038
1440978;7433101|7432995|7432873
1441080;7433032|7433046|7433095
1441116;7432907|7432909|7433083
1441164;7432995|7432920|7432970
1441329;7433103|7432905|7432881
1441427;7432873|7432924|7432867
1441460;7432934|7433078|7432899
1441524;7432883|7432866|7433015
1441549;7433034|7433111|7432992
1441561;7433081|7433053|7433085
1441602;7432897|7433001|7432905
1441612;7433104|7432986|7432976
1441626;7432959|7433095|7432942
1441631;7433074|7432927|7432958
1441737;7432885|7432935|7433093
1441758;7433033|7433022|7432954
1441846;7433020|7432899|7433008
1441867;7432903|7433065|7432896
1442039;7433005|7432925|7433029
1442100;7433070|7432985|7433112
1442123;7433055|7432978|7432996
1442194;7433043|7433092|7433033
1442378;7432934|7432969|7433012
1442389;7432888|7432937|7432879
1442421;7432865|7432900|7433104
1442436;7433045|7432882|7433001
1442543;7432964|7433021|7433017
1442573;7432961|7432971|7432973
1443000;7432872|7433112|7433007
1443060;7433109|7432962|7432914
1443129;7432933|7432902|7432881
1443292;7433064|7432893|7432871
1443545;7433066|7433065|7433013
1443657;7433031|7432993|7433032
1443706;7432948|7433031|7433085
1443893;7433103|7433064|7433010
1443910;7433070|7432893|7433103
1444002;7433103|7433059|7432903
1444014;7433104|7432882|7433097
1444034;7432946|7432954|7432990
1444156;7433106|7433011|7433102
1444198;7433051|7432866|7432895
1444236;7432880|7432922|7432971
1444300;7433015|7432923|7433060
1444308;7433048|7432881|7432978
1444428;7433056|7433026|7432999
1444451;7432922|7432901|7433014
1444601;7432921|7432981|7432916
1444684;7432885|7433036|7432888
1444772;7432896|7432914|7432991
1444877;7432984|7433062|7433055
1444969;7432988|7432895|7433107
1444998;7433003|7433032|7432969
1445033;7433094|7432921|7432904
1445095;7432958|7432919|7433032
1445226;7432980|7432890|7433042
1445264;7433026|7432925|7432934
1445350;7432887|7433022|7433090
1445499;7432883|7433056|7432909
1445579;7433000|7433065|7432986
1445631;7433082|7432878|7432939
1445787;7433078|7433054|7432987
1445849;7432888|7433024|7433047
1446006;7432992|7432950|7432993
1446022;7432972|7433083|7433029
1446100;7432935|7433054|7432952
1446189;7433014|7432867|7433057
1446223;7432911|7432964|7432930
1446266;7433029|7432894|7432945
1446290;7433008|7433045|7433105
1446303;7432980|7433044|7433057
1446361;7433070|7433039|7433088
1446598;7432920|7432917|7432878
1446689;7432879|7432993|7433010
1446743;7432911|7433086|7432995
1446781;7433099|7433076|7432907
1447086;7432900|7432949|7432962
1447435;7433047|7432894|7433042
1447463;7433057|7433090|7433018
1447481;7433003|7432972|7433040
1447507;7433052|7432900|7432938
1447592;7433064|7432949|7432997
1447765;7433025|7432996|7432918
1447861;7433090|7432877|7432994
1447865;7432892|7433054|7432884
1447896;7433058|7432902|7433095
1447933;7432876|7433105|7433086
1447960;7433028|7433020|7433017
1447994;7432906|7433052|7432920
1448010;7433082|7433042|7433086
1448060;7432918|7433049|7433065
1448155;7432900|7432996|7432936
1448166;7433012|7432993|7432887
1448191;7433097|7433034|7432891
1448219;7433087|7432997|7432881
1448246;7433052|7432865|7432963
1448376;7433091|7432871|7432936
1448394;7433020|7432914|7433067
1448489;7433054|7433078|7433059
1449076;7432981|7432946|7432894
1449099;7433050|7432929|7432914
1449160;7432943|7433045|7433101
1449243;7433007|7432988|7433015
1449354;7433014|7432976|7433031
1449430;7433090|7432951|7432959
1449469;7433011|7432938|7432939
1449568;7433016|7432981|7433024
1449627;7433001|7432872|7432953
1449789;7432982|7433083|7433106
1450009;7432929|7433059|7432896
1450153;7432914|7432960|7432883
1450206;7432928|7433041|7433000
1450393;7433112|7433076|7433074
1450505;7433110|7433090|7433004
1450550;7433064|7432906|7432916
1450632;7433020|7433004|7432947
1450735;7432894|7433062|7432941
1450740;7432894|7432938|7432937
1451129;7433018|7432906|7433021
1451205;7432997|7433006|7432947
1451255;7432998|7432973|7432892
1451322;7432983|7433064|7432978
1451442;7433111|7432989|7433034
1451690;7432976|7432923|7432904
1452089;7433044|7432996|7433003
1452186;7433047|7432963|7432900
1452301;7432956|7433052|7432889
1452334;7432940|7432947|7433077
1452345;7433005|7432992|7433086
1452349;7433063|7432929|7432990
1452391;7433043|7433033|7432973
1452430;7432915|7432879|7432978
1452975;7432946|7433066|7433073
1453094;7433071|7432933|7432975
1453203;7432930|7433011|7432989
1453243;7433073|7433008|7433014
1453355;7432867|7433001|7433046
1453402;7433087|7433085|7433050
1453424;7432999|7433042|7433058
1453426;7432915|7433003|7432880
1453536;7433065|7433087|7433057
1453627;7433083|7432987|7432877
1453707;7432920|7432918|7433017
1453724;7432998|7433012|7433104
1453808;7432927|7432938|7432973
1453810;7432950|7432912|7432991
1453820;7433095|7433022|7433008
1453853;7432972|7433083|7433012
1453913;7432932|7432961|7433094
1454020;7433109|7432941|7432931
1454031;7432898|7433091|7433060
1454264;7432892|7432873|7432994
1454352;7433054|7433083|7433042
1454355;7433059|7433070|7432879
1454412;7432903|7433000|7432875
1454416;7432924|7432937|7433017
1454488;7433093|7432935|7433068
1454498;7433008|7433002|7432952
1454540;7433079|7432909|7433091
1454558;7432984|7432886|7433068
1454577;7432920|7432994|7433062
1454651;7433039|7432875|7433003
1454657;7433046|7432995|7433103
1454714;7432915|7432931|7432932
1454732;7433023|7432993|7432893
1454764;7432904|7432996|7433087
1454867;7433082|7433053|7432945
1454877;7432960|7432921|7433062
1454976;7432978|7432968|7432865
1455002;7433010|7432938|7432937
1455116;7432927|7432945|7433045
1455546;7433002|7433023|7433074
1455564;7432944|7432924|7432957
1455956;7432878|7433072|7432959
1456189;7432885|7432940|7433009
1456223;7432901|7432876|7432952
1456321;7432995|7433060|7433092
1456409;7433033|7432913|7433057
1456505;7433020|7432896|7433091
1456634;7432884|7432964|7432900
1456639;7433009|7433084|7433042
1456886;7432957|7432947|7432998
1456893;7432912|7433112|7432994
1457014;7433005|7432969|7432968
1457039;7432889|7433084|7433094
1457158;7432965|7432876|7433019
1457256;7432954|7432949|7432985
1457264;7432930|7432935|7432885
1457311;7432948|7433097|7433027
1457559;7433031|7433049|7432988
1457613;7432982|7433105|7432896
1457644;7432978|7433009|7433053
1457767;7432869|7433113|7432904
1457792;7432903|7432953|7432913
1457797;7433089|7433087|7432894
1457854;7433001|7433109|7433091
1458067;7432961|7432933|7433040
1458086;7432941|7433052|7433022
1458254;7433110|7433052|7432979
1458335;7432994|7432950|7433095
1458382;7433106|7432977|7433015
1458577;7433005|7432973|7432915
1458620;7432955|7433092|7432985
1458698;7432926|7432985|7432894
1458711;7433067|7433019|7433017
1458712;7433039|7433077|7433063
1458756;7432982|7433022|7433042
1458765;7433088|7433065|7432985
1459137;7432918|7433100|7433074
